title,author,price,price (including used books),pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link,complete_link
200,720,Pattern Recognition and Machine Learning (Information Science and Statistics),[ Christopher M. Bishop],105.22, 90.99 - 105.22 ,738,4.6,687,76%,13%,6%,3%,2%,7.7 x 1.3 x 10.2 inches,4.73 pounds,English,"Springer (August 17, 2006)",978-0387310732,/Pattern-Recognition-Learning-Information-Statistics/dp/0387310738/ref=sr_1_238?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-238,https://www.amazon.com/Pattern-Recognition-Learning-Information-Statistics/dp/0387310738/ref=sr_1_238?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-238
201,723,"Introducing Data Science: Big Data, Machine Learning, and more, using Python tools","[ Davy Cielen, Arno Meysman, et al.]",42.74, 24.87 - 42.74 ,320,4.4,98,66%,20%,6%,3%,6%,7.38 x 0.8 x 9.25 inches,1.06 pounds,English,"Manning; 1st edition (May 23, 2016)",978-1633430037,/Introducing-Data-Science-Machine-Learning/dp/1633430030/ref=sr_1_231?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-231,https://www.amazon.com/Introducing-Data-Science-Machine-Learning/dp/1633430030/ref=sr_1_231?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-231
202,725,HBR Guide to Data Analytics Basics for Managers (HBR Guide Series),[ Harvard Business Review],14.19, 12.99 - 14.19 ,256,4.5,388,71%,14%,11%,2%,3%,5 x 0.75 x 9 inches,10.4 ounces,English,"Harvard Business Review Press (April 3, 2018)",39,/Guide-Data-Analytics-Basics-Managers/dp/1633694283/ref=sr_1_234?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-234,https://www.amazon.com/Guide-Data-Analytics-Basics-Managers/dp/1633694283/ref=sr_1_234?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-234
203,726,"Machine Learning Design Patterns: Solutions to Common Challenges in Data Preparation, Model Building, and MLOps","[ Valliappa Lakshmanan, Sara Robinson, et al.]",36.99,36.99,408,4.6,263,73%,17%,6%,3%,1%,9.06 x 0.94 x 6.85 inches,1.45 pounds,English,"O'Reilly Media; 1st edition (November 10, 2020)", ,/Machine-Learning-Design-Patterns-Preparation/dp/1098115783/ref=sr_1_232?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-232,https://www.amazon.com/Machine-Learning-Design-Patterns-Preparation/dp/1098115783/ref=sr_1_232?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-232
204,727,Natural Language Processing with Transformers: Building Language Applications with Hugging Face,"[ Lewis Tunstall, Leandro von Werra, et al.]",55.91, 42.98 - 55.91 ,406,4.6,119,78%,13%,2%,3%,5%,7 x 0.84 x 9.19 inches,1.43 pounds,English,"O'Reilly Media; 1st edition (March 1, 2022)", ,/Natural-Language-Processing-Transformers-Applications/dp/1098103246/ref=sr_1_229?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-229,https://www.amazon.com/Natural-Language-Processing-Transformers-Applications/dp/1098103246/ref=sr_1_229?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-229
205,732,Humble Pi: When Math Goes Wrong in the Real World,[ Matt Parker],15.3,15.3,336,4.6,"1,338",72%,18%,7%,1%,1%,5.41 x 0.86 x 8.24 inches,9.6 ounces,English,"Riverhead Books (January 19, 2021)",30,/Humble-Pi-When-Wrong-World/dp/0593084691/ref=sr_1_299?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-299,https://www.amazon.com/Humble-Pi-When-Wrong-World/dp/0593084691/ref=sr_1_299?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-299
206,737,Hands-On Data Science for Marketing: Improve your marketing strategies with machine learning using Python and R,[ Yoon Hyup Hwang],45.89,45.89,464,4.3,68,58%,25%,8%,7%,3%,7.5 x 1.05 x 9.25 inches,1.74 pounds,English,"Packt Publishing (March 29, 2019)", ,/Hands-Data-Science-Marketing-strategies/dp/1789346347/ref=sr_1_295?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-295,https://www.amazon.com/Hands-Data-Science-Marketing-strategies/dp/1789346347/ref=sr_1_295?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-295
207,747,Grokking Algorithms: An Illustrated Guide for Programmers and Other Curious People,[ Aditya Bhargava],33.99, 23.20 - 33.99 ,256,4.6,"1,192",76%,15%,5%,3%,1%,7.38 x 0.4 x 9.25 inches,14.1 ounces,English,"Manning; 1st edition (May 1, 2016)",978-1617292231,/Grokking-Algorithms-illustrated-programmers-curious/dp/1617292230/ref=sr_1_281?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-281,https://www.amazon.com/Grokking-Algorithms-illustrated-programmers-curious/dp/1617292230/ref=sr_1_281?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-281
208,752,Calling Bullshit: The Art of Skepticism in a Data-Driven World,"[ Carl T. Bergstrom,  and , Jevin D. West]",18.0,18,336,4.6,988,73%,17%,7%,2%,1%,5.18 x 0.7 x 8 inches,8 ounces,English,"Random House Trade Paperbacks; Reprint edition (April 20, 2021)",978-0525509202,/Calling-Bullshit-Skepticism-Data-Driven-World/dp/0525509208/ref=sr_1_270?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-270,https://www.amazon.com/Calling-Bullshit-Skepticism-Data-Driven-World/dp/0525509208/ref=sr_1_270?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-270
209,755,Data Engineering with AWS: Learn how to design and build cloud-based data transformation pipelines using AWS,[ Gareth Eagar],39.99,39.99,482,4.4,57,65%,22%,7%,2%,3%,7.5 x 1.09 x 9.25 inches,1.81 pounds,English,"Packt Publishing (December 29, 2021)", ,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A03289781OACCZZACTGAG&qualifier=1671165070&id=2380392184025275&widgetName=sp_mtf&url=%2FData-Engineering-AWS-Gareth-Eagar%2Fdp%2F1800560419%2Fref%3Dsr_1_274_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165070%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-274-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A03289781OACCZZACTGAG&qualifier=1671165070&id=2380392184025275&widgetName=sp_mtf&url=%2FData-Engineering-AWS-Gareth-Eagar%2Fdp%2F1800560419%2Fref%3Dsr_1_274_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165070%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-274-spons%26psc%3D1
210,768,Machine Learning Design Interview: Machine Learning System Design Interview,[ Khang Pham],39.99,39.99,210,3.4,69,44%,14%,8%,9%,24%,6 x 0.48 x 9 inches,11.8 ounces,English,"Independently published (April 29, 2022)",979-8813031571,/Machine-Learning-Design-Interview-System/dp/B09YQWX59Z/ref=sr_1_268?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-268,https://www.amazon.com/Machine-Learning-Design-Interview-System/dp/B09YQWX59Z/ref=sr_1_268?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-268
211,771,Hands-On Business Intelligence with Qlik Sense: Implement self-service data analytics with insights and guidance from Qlik Sense experts,"[ Pablo Labbe, Clever Anjos, et al.]",41.99,41.99,442,3.7,24,33%,30%,21%,6%,10%,7.5 x 1 x 9.25 inches,1.66 pounds,English,"Packt Publishing (February 28, 2019)", ,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A024678233OI3I2T5K4RY&qualifier=1671165079&id=8562001978254698&widgetName=sp_atf_next&url=%2FHands-Business-Intelligence-Qlik-Sense%2Fdp%2F1789800943%2Fref%3Dsr_1_290_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165079%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-290-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg7_1?ie=UTF8&adId=A024678233OI3I2T5K4RY&qualifier=1671165079&id=8562001978254698&widgetName=sp_atf_next&url=%2FHands-Business-Intelligence-Qlik-Sense%2Fdp%2F1789800943%2Fref%3Dsr_1_290_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165079%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-290-spons%26psc%3D1
212,773,Data Science For Dummies,[ Lillian Pierson],8.75,8.75,408,4.4,72,63%,20%,12%,3%,2%,7.4 x 0.78 x 9.3 inches,0.035 ounces,English,"For Dummies; 1st edition (March 9, 2015)",978-1118841556,/Data-Science-Dummies-Lillian-Pierson/dp/1118841557/ref=sr_1_261?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-261,https://www.amazon.com/Data-Science-Dummies-Lillian-Pierson/dp/1118841557/ref=sr_1_261?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165070&sprefix=data+science%2Caps%2C586&sr=8-261
213,785,Learning Qlik® Sense: The Official Guide,"[ Christopher Ilacqua, Henric Cronstrom, et al.]",46.99, 29.88 - 46.99 ,230,3.5,22,36%,21%,17%,8%,18%,7.5 x 0.52 x 9.25 inches,14.2 ounces,English,"Packt Publishing (February 6, 2015)",978-1782173359,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A0063797GIGCXZ8OI4DX&qualifier=1671165070&id=2380392184025275&widgetName=sp_atf_next&url=%2FLearning-Qlik-Sense-Official-Guide%2Fdp%2F1782173358%2Fref%3Dsr_1_242_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165070%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-242-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A0063797GIGCXZ8OI4DX&qualifier=1671165070&id=2380392184025275&widgetName=sp_atf_next&url=%2FLearning-Qlik-Sense-Official-Guide%2Fdp%2F1782173358%2Fref%3Dsr_1_242_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165070%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-242-spons%26psc%3D1
214,787,The Foundations of Statistics,[ Leonard J. Savage],11.89,11.89,310,4.6,105,73%,17%,6%,2%,3%,5.43 x 0.73 x 8.49 inches,12.6 ounces,English,"Dover Publications; 2nd Revised ed. edition (June 1, 1972)",69,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A0426729JRVD6C0U480I&qualifier=1671165070&id=2380392184025275&widgetName=sp_atf_next&url=%2FFoundations-Statistics-Leonard-J-Savage%2Fdp%2F0486623491%2Fref%3Dsr_1_241_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165070%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-241-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A0426729JRVD6C0U480I&qualifier=1671165070&id=2380392184025275&widgetName=sp_atf_next&url=%2FFoundations-Statistics-Leonard-J-Savage%2Fdp%2F0486623491%2Fref%3Dsr_1_241_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165070%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-241-spons%26psc%3D1
215,789,"Google BigQuery: The Definitive Guide: Data Warehousing, Analytics, and Machine Learning at Scale","[ Valliappa Lakshmanan,  and , Jordan Tigani]",29.99,29.99,522,4.5,105,71%,19%,5%,3%,2%,7.01 x 1 x 9.17 inches,1.81 pounds,English,"O'Reilly Media; 1st edition (November 19, 2019)", ,/Google-BigQuery-Definitive-Warehousing-Analytics/dp/1492044466/ref=sr_1_213?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-213,https://www.amazon.com/Google-BigQuery-Definitive-Warehousing-Analytics/dp/1492044466/ref=sr_1_213?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165060&sprefix=data+science%2Caps%2C586&sr=8-213
216,792,"Mastering PostgreSQL 13: Build, administer, and maintain database applications efficiently with PostgreSQL 13, 4th Edition",[ Hans-Jurgen Schonig],41.99,41.99,476,4.2,38,65%,12%,12%,8%,4%,7.5 x 1.08 x 9.25 inches,1.79 pounds,English,"Packt Publishing; 4th ed. edition (November 13, 2020)", ,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A016871527USU9TLYH4V2&qualifier=1671165060&id=994456475850918&widgetName=sp_mtf&url=%2FMastering-PostgreSQL-administer-applications-efficiently%2Fdp%2F1800567499%2Fref%3Dsr_1_212_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165060%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-212-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A016871527USU9TLYH4V2&qualifier=1671165060&id=994456475850918&widgetName=sp_mtf&url=%2FMastering-PostgreSQL-administer-applications-efficiently%2Fdp%2F1800567499%2Fref%3Dsr_1_212_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165060%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-212-spons%26psc%3D1
217,802,"The Digital Mindset: What It Really Takes to Thrive in the Age of Data, Algorithms, and AI","[ Paul Leonardi,  and , Tsedal Neeley]",19.69,19.69,272,4.4,73,68%,17%,8%,5%,3%,6.5 x 1 x 9.5 inches,1.1 pounds,English,"Harvard Business Review Press (May 10, 2022)",978-1647820107,/Digital-Mindset-Really-Thrive-Algorithms/dp/1647820103/ref=sr_1_173?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-173,https://www.amazon.com/Digital-Mindset-Really-Thrive-Algorithms/dp/1647820103/ref=sr_1_173?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-173
218,804,Essential Calculus Skills Practice Workbook with Full Solutions,[ Chris McMullen],9.99,9.99,151,4.6,"1,537",74%,16%,7%,1%,2%,8 x 0.35 x 10 inches,11 ounces,English,"Zishka Publishing (August 16, 2018)",978-1941691243,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A05028911QE6V76RDE7HP&qualifier=1671165060&id=994456475850918&widgetName=sp_atf_next&url=%2FEssential-Calculus-Practice-Workbook-Solutions%2Fdp%2F1941691242%2Fref%3Dsr_1_194_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165060%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-194-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A05028911QE6V76RDE7HP&qualifier=1671165060&id=994456475850918&widgetName=sp_atf_next&url=%2FEssential-Calculus-Practice-Workbook-Solutions%2Fdp%2F1941691242%2Fref%3Dsr_1_194_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165060%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-194-spons%26psc%3D1
219,807,"Machine Learning with R: Expert techniques for predictive modeling, 3rd Edition",[ Brett Lantz],37.99, 24.96 - 37.99 ,458,4.6,237,78%,13%,5%,2%,2%,7.5 x 1.04 x 9.25 inches,1.72 pounds,English,"Packt Publishing; 3rd edition (April 15, 2019)", ,/Machine-Learning-techniques-predictive-modeling/dp/1788295862/ref=sr_1_166?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-166,https://www.amazon.com/Machine-Learning-techniques-predictive-modeling/dp/1788295862/ref=sr_1_166?crid=1IWIG31DNPO6P&keywords=data+science&qid=1671165050&sprefix=data+science%2Caps%2C586&sr=8-166
220,821,Machine Learning with PyTorch and Scikit-Learn: Develop machine learning and deep learning models with Python,"[ Sebastian Raschka, Yuxi (Hayden) Liu, et al.]",39.02,39.02,774,4.6,164,80%,11%,4%,3%,3%,7.5 x 1.75 x 9.25 inches,2.88 pounds,English,"Packt Publishing (February 25, 2022)",978-1801819312,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A06644962ZEDTH7LTE0PB&qualifier=1671165042&id=1040193484027598&widgetName=sp_mtf&url=%2FMachine-Learning-PyTorch-Scikit-Learn-learning%2Fdp%2F1801819319%2Fref%3Dsr_1_113_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165042%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-113-spons%26psc%3D1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A06644962ZEDTH7LTE0PB&qualifier=1671165042&id=1040193484027598&widgetName=sp_mtf&url=%2FMachine-Learning-PyTorch-Scikit-Learn-learning%2Fdp%2F1801819319%2Fref%3Dsr_1_113_sspa%3Fcrid%3D1IWIG31DNPO6P%26keywords%3Ddata%2Bscience%26qid%3D1671165042%26sprefix%3Ddata%2Bscience%252Caps%252C586%26sr%3D8-113-spons%26psc%3D1
221,825,Deep Learning: Engage the World Change the World,"[ Michael Fullan, Joanne Quinn, et al.]",5.33, 8.55 - 35.33 ,208,4.5,74,72%,14%,7%,2%,4%,7 x 0.47 x 10 inches,15.5 ounces,English,"Corwin; First edition (December 15, 2017)",59,/Deep-Learning-Engage-World-Change/dp/1506368581/ref=sr_1_57?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1671164640&sprefix=deep+learnin%2Caps%2C449&sr=8-57,https://www.amazon.com/Deep-Learning-Engage-World-Change/dp/1506368581/ref=sr_1_57?crid=2HX2SCFCK032L&keywords=deep+learning&qid=1671164640&sprefix=deep+learnin%2Caps%2C449&sr=8-57
222,826,Machine Learning in Finance: From Theory to Practice,"[ Matthew F. Dixon, Igor Halperin, et al.]",55.18, 52.41 - 55.18 ,573,4.5,93,78%,7%,7%,4%,4%,6.14 x 1.25 x 9.21 inches,2.25 pounds,English,"Springer; 1st ed. 2020 edition (July 2, 2020)", ,/Machine-Learning-Finance-Theory-Practice/dp/3030410676/ref=sr_1_53?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1671164641&sprefix=deep+learning%2Caps%2C627&sr=8-53,https://www.amazon.com/Machine-Learning-Finance-Theory-Practice/dp/3030410676/ref=sr_1_53?crid=27NSKOKLZAT5L&keywords=machine+learning&qid=1671164641&sprefix=deep+learning%2Caps%2C627&sr=8-53
